"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2025-02-24,"00:01:00","D5","PX",981.3
2025-02-24,"23:54:00","D5","PN",974
2025-02-24,NA,"D5","PPT",0
2025-02-24,NA,"D5","RS24h",11.4
2025-02-24,"13:05:00","D5","VVX10",9
2025-02-24,"13:05:00","D5","DVVX10",238
2025-02-24,NA,"X4","TM",13.5
2025-02-24,"12:12:00","X4","TX",17.8
2025-02-24,"04:52:00","X4","TN",10.2
2025-02-24,NA,"X4","HRM",74
2025-02-24,"05:00:00","X4","HRX",100
2025-02-24,"11:05:00","X4","HRN",55
2025-02-24,NA,"X4","PM",1022.7
2025-02-24,"00:04:00","X4","PX",1026.5
2025-02-24,"23:56:00","X4","PN",1018.8
2025-02-24,NA,"X4","PPT",0
2025-02-24,NA,"X4","RS24h",12
2025-02-24,NA,"X4","VVM10",1.9
2025-02-24,NA,"X4","DVM10",242
2025-02-24,"13:11:00","X4","VVX10",9.4
2025-02-24,"13:11:00","X4","DVVX10",247
2025-02-24,NA,"X8","TM",12.8
2025-02-24,"11:39:00","X8","TX",18.8
2025-02-24,"03:41:00","X8","TN",8.8
2025-02-24,NA,"X8","HRM",75
2025-02-24,"22:30:00","X8","HRX",100
2025-02-24,"11:40:00","X8","HRN",49
2025-02-24,NA,"X8","PM",1017
2025-02-24,"00:08:00","X8","PX",1020.6
2025-02-24,"23:53:00","X8","PN",1013.1
2025-02-24,NA,"X8","PPT",0
2025-02-24,NA,"X8","RS24h",11.6
2025-02-24,NA,"X8","VVM10",2
2025-02-24,NA,"X8","DVM10",263
2025-02-24,"12:51:00","X8","VVX10",8
2025-02-24,"12:51:00","X8","DVVX10",214
2025-02-25,NA,"D5","TM",10.9
2025-02-25,"10:52:00","D5","TX",14.4
2025-02-25,"23:59:00","D5","TN",6.9
2025-02-25,NA,"D5","HRM",77
2025-02-25,"22:46:00","D5","HRX",98
2025-02-25,"03:47:00","D5","HRN",53
2025-02-25,NA,"D5","PM",971.8
2025-02-25,"23:50:00","D5","PX",974.9
2025-02-25,"06:55:00","D5","PN",969.6
2025-02-25,NA,"D5","PPT",0.5
2025-02-25,NA,"D5","RS24h",6.5
2025-02-25,NA,"D5","VVM10",3.4
2025-02-25,NA,"D5","DVM10",18
2025-02-25,"00:31:00","D5","VVX10",9.5
2025-02-25,"00:31:00","D5","DVVX10",276
2025-02-25,NA,"X4","TM",13
2025-02-25,"10:21:00","X4","TX",17.7
2025-02-25,"23:57:00","X4","TN",10.9
2025-02-25,NA,"X4","HRM",75
2025-02-25,"21:10:00","X4","HRX",96
2025-02-25,"10:18:00","X4","HRN",42
2025-02-25,NA,"X4","PM",1016.5
2025-02-25,"23:54:00","X4","PX",1020.2
2025-02-25,"07:32:00","X4","PN",1014.4
2025-02-25,NA,"X4","PPT",0.4
2025-02-25,NA,"X4","RS24h",7.1
2025-02-25,NA,"X4","VVM10",2
2025-02-25,NA,"X4","DVM10",38
2025-02-25,"21:06:00","X4","VVX10",8.8
2025-02-25,"21:06:00","X4","DVVX10",73
2025-02-25,NA,"X8","TM",12.1
2025-02-25,"10:46:00","X8","TX",16.8
2025-02-25,"06:33:00","X8","TN",8.4
2025-02-25,NA,"X8","HRM",81
2025-02-25,"19:49:00","X8","HRX",100
2025-02-25,"08:41:00","X8","HRN",47
2025-02-25,NA,"X8","PM",1010.8
2025-02-25,"23:57:00","X8","PX",1014.4
2025-02-25,"07:13:00","X8","PN",1008.7
2025-02-25,NA,"X8","PPT",0.5
2025-02-25,NA,"X8","RS24h",6.4
2025-02-25,NA,"X8","VVM10",2
2025-02-25,NA,"X8","DVM10",26
2025-02-25,"21:43:00","X8","VVX10",8
2025-02-25,"21:43:00","X8","DVVX10",84
2025-02-26,NA,"D5","TM",8.8
2025-02-26,"14:13:00","D5","TX",15.5
2025-02-26,"06:50:00","D5","TN",3.7
2025-02-26,NA,"D5","HRM",71
2025-02-26,"03:00:00","D5","HRX",97
2025-02-26,"12:43:00","D5","HRN",41
2025-02-26,NA,"D5","PM",974
2025-02-26,"10:33:00","D5","PX",975.6
2025-02-26,"16:40:00","D5","PN",972.8
2025-02-26,NA,"D5","PPT",0
2025-02-26,NA,"D5","RS24h",16.9
2025-02-26,NA,"D5","VVM10",3.4
2025-02-26,NA,"D5","DVM10",266
2025-02-26,"07:28:00","D5","VVX10",12.1
2025-02-26,"07:28:00","D5","DVVX10",327
2025-02-26,NA,"X4","TM",11.7
2025-02-26,"11:08:00","X4","TX",15.3
2025-02-26,"06:35:00","X4","TN",8.3
2025-02-26,NA,"X4","HRM",59
2025-02-26,"02:54:00","X4","HRX",81
2025-02-26,"11:15:00","X4","HRN",37
2025-02-26,NA,"X4","PM",1019.3
2025-02-26,"10:30:00","X4","PX",1020.9
2025-02-26,"17:07:00","X4","PN",1017.8
2025-02-26,NA,"X4","PPT",0
2025-02-26,NA,"X4","RS24h",16.9
2025-02-26,NA,"X4","VVM10",1.8
2025-02-26,NA,"X4","DVM10",11
2025-02-26,"05:33:00","X4","VVX10",8.6
2025-02-26,"05:33:00","X4","DVVX10",291
2025-02-26,NA,"X8","TM",10.8
2025-02-26,"12:30:00","X8","TX",16.2
2025-02-26,"06:31:00","X8","TN",6.9
2025-02-26,NA,"X8","HRM",67
2025-02-26,"03:37:00","X8","HRX",100
2025-02-26,"12:31:00","X8","HRN",35
2025-02-26,NA,"X8","PM",1013.6
2025-02-26,"10:31:00","X8","PX",1015.2
2025-02-26,"16:31:00","X8","PN",1012.1
2025-02-26,NA,"X8","PPT",0
2025-02-26,NA,"X8","RS24h",16.5
2025-02-26,NA,"X8","VVM10",2.1
2025-02-26,NA,"X8","DVM10",312
2025-02-26,"06:13:00","X8","VVX10",8.2
2025-02-26,"06:13:00","X8","DVVX10",298
2025-02-27,NA,"D5","TM",9.9
2025-02-27,"13:39:00","D5","TX",16.5
2025-02-27,"04:00:00","D5","TN",6.8
2025-02-27,NA,"D5","HRM",81
2025-02-27,"18:43:00","D5","HRX",97
2025-02-27,"12:52:00","D5","HRN",52
2025-02-27,NA,"D5","PM",971.7
2025-02-27,"00:30:00","D5","PX",973.5
2025-02-27,"17:48:00","D5","PN",970.1
2025-02-27,NA,"D5","PPT",0
2025-02-27,NA,"D5","RS24h",12.6
2025-02-27,NA,"D5","VVM10",2.5
2025-02-27,NA,"D5","DVM10",244
2025-02-27,"15:03:00","D5","VVX10",7.2
2025-02-27,"15:03:00","D5","DVVX10",228
2025-02-27,NA,"X4","TM",12.5
2025-02-27,"14:57:00","X4","TX",15.2
2025-02-27,"05:06:00","X4","TN",9.1
2025-02-27,NA,"X4","HRM",71
2025-02-27,"23:36:00","X4","HRX",92
2025-02-27,"10:30:00","X4","HRN",53
2025-02-27,NA,"X4","PM",1016.6
2025-02-27,"00:43:00","X4","PX",1018.7
2025-02-27,"17:00:00","X4","PN",1014.7
2025-02-27,NA,"X4","PPT",0
2025-02-27,NA,"X4","RS24h",13.8
2025-02-27,NA,"X4","VVM10",1.1
2025-02-27,NA,"X4","DVM10",127
2025-02-27,"14:24:00","X4","VVX10",4.8
2025-02-27,"14:24:00","X4","DVVX10",136
2025-02-27,NA,"X8","TM",11.3
2025-02-27,"13:40:00","X8","TX",17.1
2025-02-27,"05:40:00","X8","TN",6.2
2025-02-27,NA,"X8","HRM",81
2025-02-27,"23:30:00","X8","HRX",100
2025-02-27,"12:24:00","X8","HRN",47
2025-02-27,NA,"X8","PM",1010.9
2025-02-27,"00:14:00","X8","PX",1013
2025-02-27,"17:35:00","X8","PN",1009.1
2025-02-27,NA,"X8","PPT",0
2025-02-27,NA,"X8","RS24h",13.2
2025-02-27,NA,"X8","VVM10",1.1
2025-02-27,NA,"X8","DVM10",256
2025-02-27,"13:53:00","X8","VVX10",6
2025-02-27,"13:53:00","X8","DVVX10",166
2025-02-28,NA,"D5","TM",9.3
2025-02-28,"13:45:00","D5","TX",12.8
2025-02-28,"23:58:00","D5","TN",7
2025-02-28,NA,"D5","HRM",81
2025-02-28,"07:10:00","D5","HRX",99
2025-02-28,"12:58:00","D5","HRN",57
2025-02-28,NA,"D5","PM",970.3
2025-02-28,"09:19:00","D5","PX",972.2
2025-02-28,"16:12:00","D5","PN",969.1
2025-02-28,NA,"D5","PPT",0
2025-02-28,NA,"D5","RS24h",15.8
2025-02-28,NA,"D5","VVM10",3.3
2025-02-28,NA,"D5","DVM10",74
2025-02-28,"08:35:00","D5","VVX10",9
2025-02-28,"08:35:00","D5","DVVX10",78
2025-02-28,NA,"X4","TM",12.3
2025-02-28,"12:46:00","X4","TX",14.5
2025-02-28,"23:58:00","X4","TN",10.7
2025-02-28,NA,"X4","HRM",73
2025-02-28,"06:01:00","X4","HRX",97
2025-02-28,"12:46:00","X4","HRN",58
2025-02-28,NA,"X4","PM",1015.3
2025-02-28,"09:30:00","X4","PX",1017.3
2025-02-28,"16:33:00","X4","PN",1014
2025-02-28,NA,"X4","PPT",0
2025-02-28,NA,"X4","RS24h",15.1
2025-02-28,NA,"X4","VVM10",2
2025-02-28,NA,"X4","DVM10",71
2025-02-28,"10:10:00","X4","VVX10",7.9
2025-02-28,"10:10:00","X4","DVVX10",84
2025-02-28,NA,"X8","TM",11.3
2025-02-28,"13:00:00","X8","TX",14.9
2025-02-28,"04:28:00","X8","TN",8
2025-02-28,NA,"X8","HRM",77
2025-02-28,"07:02:00","X8","HRX",100
2025-02-28,"14:06:00","X8","HRN",45
2025-02-28,NA,"X8","PM",1009.5
2025-02-28,"09:14:00","X8","PX",1011.5
2025-02-28,"16:05:00","X8","PN",1008.2
2025-02-28,NA,"X8","PPT",0
2025-02-28,NA,"X8","RS24h",15
2025-02-28,NA,"X8","VVM10",2.1
2025-02-28,NA,"X8","DVM10",66
2025-02-28,"11:03:00","X8","VVX10",7.5
2025-02-28,"11:03:00","X8","DVVX10",97
2025-03-01,NA,"D5","TM",8.5
2025-03-01,"12:11:00","D5","TX",12.5
2025-03-01,"06:39:00","D5","TN",5.2
2025-03-01,NA,"D5","HRM",72
2025-03-01,"05:38:00","D5","HRX",89
2025-03-01,"23:59:00","D5","HRN",53
2025-03-01,NA,"D5","PM",969.3
2025-03-01,"23:51:00","D5","PX",971.6
2025-03-01,"04:14:00","D5","PN",967.9
2025-03-01,NA,"D5","PPT",0
2025-03-01,NA,"D5","RS24h",13.5
2025-03-01,NA,"D5","VVM10",2.9
2025-03-01,NA,"D5","DVM10",64
2025-03-01,"23:32:00","D5","VVX10",10.8
2025-03-01,"23:32:00","D5","DVVX10",21
2025-03-01,NA,"X4","TM",11.9
2025-03-01,"12:59:00","X4","TX",14.2
2025-03-01,"06:30:00","X4","TN",9.5
2025-03-01,NA,"X4","HRM",57
2025-03-01,"06:00:00","X4","HRX",72
2025-03-01,"23:39:00","X4","HRN",37
2025-03-01,NA,"X4","PM",1014.3
2025-03-01,"23:30:00","X4","PX",1016.8
2025-03-01,"04:11:00","X4","PN",1013
2025-03-01,NA,"X4","PPT",0
2025-03-01,NA,"X4","RS24h",14.5
2025-03-01,NA,"X4","VVM10",2.4
2025-03-01,NA,"X4","DVM10",65
2025-03-01,"18:53:00","X4","VVX10",10
2025-03-01,"18:53:00","X4","DVVX10",75
2025-03-01,NA,"X8","TM",10.9
2025-03-01,"13:23:00","X8","TX",14.3
2025-03-01,"06:35:00","X8","TN",7.3
2025-03-01,NA,"X8","HRM",62
2025-03-01,"06:03:00","X8","HRX",85
2025-03-01,"23:59:00","X8","HRN",45
2025-03-01,NA,"X8","PM",1008.6
2025-03-01,"23:49:00","X8","PX",1011.2
2025-03-01,"04:13:00","X8","PN",1007.2
2025-03-01,NA,"X8","PPT",0
2025-03-01,NA,"X8","RS24h",13.9
2025-03-01,NA,"X8","VVM10",1.9
2025-03-01,NA,"X8","DVM10",68
2025-03-01,"16:35:00","X8","VVX10",7.4
2025-03-01,"16:35:00","X8","DVVX10",111
2025-03-02,NA,"D5","TM",9.2
2025-03-02,"13:04:00","D5","TX",11.8
2025-03-02,"00:06:00","D5","TN",7.5
2025-03-02,NA,"D5","HRM",66
2025-03-02,"23:56:00","D5","HRX",75
2025-03-02,"00:54:00","D5","HRN",44
2025-03-02,NA,"D5","PM",973.4
2025-03-02,"22:02:00","D5","PX",975.1
2025-03-02,"04:13:00","D5","PN",971.2
2025-03-02,NA,"D5","PPT",0
2025-03-02,NA,"D5","RS24h",4.9
2025-03-02,NA,"D5","VVM10",6.7
2025-03-02,NA,"D5","DVM10",61
2025-03-02,"11:24:00","D5","VVX10",15.5
2025-03-02,"11:24:00","D5","DVVX10",81
2025-03-02,NA,"X4","TM",12.9
2025-03-02,"12:31:00","X4","TX",15.1
2025-03-02,"00:34:00","X4","TN",11.2
2025-03-02,NA,"X4","HRM",52
2025-03-02,"18:17:00","X4","HRX",61
2025-03-02,"02:11:00","X4","HRN",38
2025-03-02,NA,"X4","PM",1018.6
2025-03-02,"22:04:00","X4","PX",1020.4
2025-03-02,"03:50:00","X4","PN",1016.6
2025-03-02,NA,"X4","PPT",0
2025-03-02,NA,"X4","RS24h",8.2
2025-03-02,NA,"X4","VVM10",3.5
2025-03-02,NA,"X4","DVM10",60
2025-03-02,"10:32:00","X4","VVX10",11.9
2025-03-02,"10:32:00","X4","DVVX10",66
2025-03-02,NA,"X8","TM",12.5
2025-03-02,"12:49:00","X8","TX",15.1
2025-03-02,"00:58:00","X8","TN",10
2025-03-02,NA,"X8","HRM",53
2025-03-02,"23:55:00","X8","HRX",60
2025-03-02,"02:00:00","X8","HRN",38
2025-03-02,NA,"X8","PM",1012.8
2025-03-02,"22:00:00","X8","PX",1014.5
2025-03-02,"04:15:00","X8","PN",1010.8
2025-03-02,NA,"X8","PPT",0
2025-03-02,NA,"X8","RS24h",7.3
2025-03-02,NA,"X8","VVM10",4
2025-03-02,NA,"X8","DVM10",62
2025-03-02,"12:16:00","X8","VVX10",12.8
2025-03-02,"12:16:00","X8","DVVX10",86
2025-03-03,NA,"D5","TM",9.8
2025-03-03,"14:35:00","D5","TX",11.8
2025-03-03,"00:30:00","D5","TN",8.8
2025-03-03,NA,"D5","HRM",89
2025-03-03,"18:00:00","D5","HRX",99
2025-03-03,"01:07:00","D5","HRN",75
2025-03-03,NA,"D5","PM",973.8
2025-03-03,"09:30:00","D5","PX",975.1
2025-03-03,"23:54:00","D5","PN",972.8
2025-03-03,NA,"D5","PPT",0.8
2025-03-03,NA,"D5","RS24h",3.3
2025-03-03,NA,"D5","VVM10",6.7
2025-03-03,NA,"D5","DVM10",63
2025-03-03,"10:12:00","D5","VVX10",12.6
2025-03-03,"10:12:00","D5","DVVX10",75
2025-03-03,NA,"X4","TM",13.3
2025-03-03,"12:43:00","X4","TX",14.3
2025-03-03,"05:20:00","X4","TN",12.8
2025-03-03,NA,"X4","HRM",74
2025-03-03,"15:07:00","X4","HRX",86
2025-03-03,"00:00:00","X4","HRN",59
2025-03-03,NA,"X4","PM",1018.9
2025-03-03,"09:21:00","X4","PX",1020.2
2025-03-03,"16:54:00","X4","PN",1017.7
2025-03-03,NA,"X4","PPT",0
2025-03-03,NA,"X4","RS24h",4.2
2025-03-03,NA,"X4","VVM10",3.6
2025-03-03,NA,"X4","DVM10",65
2025-03-03,"16:28:00","X4","VVX10",9.8
2025-03-03,"16:28:00","X4","DVVX10",56
2025-03-03,NA,"X8","TM",13.1
2025-03-03,"12:36:00","X8","TX",14.2
2025-03-03,"05:30:00","X8","TN",12.3
2025-03-03,NA,"X8","HRM",75
2025-03-03,"11:43:00","X8","HRX",97
2025-03-03,"00:00:00","X8","HRN",59
2025-03-03,NA,"X8","PM",1013
2025-03-03,"10:17:00","X8","PX",1014.2
2025-03-03,"17:03:00","X8","PN",1011.8
2025-03-03,NA,"X8","PPT",0.8
2025-03-03,NA,"X8","RS24h",5.3
2025-03-03,NA,"X8","VVM10",4.1
2025-03-03,NA,"X8","DVM10",61
2025-03-03,"10:02:00","X8","VVX10",10.8
2025-03-03,"10:02:00","X8","DVVX10",70
2025-03-04,NA,"D5","TM",10.3
2025-03-04,"11:48:00","D5","TX",14.3
2025-03-04,"23:55:00","D5","TN",8.5
2025-03-04,NA,"D5","HRM",84
2025-03-04,"19:02:00","D5","HRX",97
2025-03-04,"11:21:00","D5","HRN",63
2025-03-04,NA,"D5","PM",972.9
2025-03-04,"22:06:00","D5","PX",973.9
2025-03-04,"03:02:00","D5","PN",972
2025-03-04,NA,"D5","PPT",0
2025-03-04,NA,"D5","RS24h",17.4
2025-03-04,NA,"D5","VVM10",6
2025-03-04,NA,"D5","DVM10",66
2025-03-04,"01:28:00","D5","VVX10",12.2
2025-03-04,"01:28:00","D5","DVVX10",64
2025-03-04,NA,"X4","TM",13.3
2025-03-04,"12:43:00","X4","TX",15.5
2025-03-04,"04:33:00","X4","TN",11.8
2025-03-04,NA,"X4","HRM",73
2025-03-04,"18:40:00","X4","HRX",86
2025-03-04,"16:40:00","X4","HRN",55
2025-03-04,NA,"X4","PM",1017.9
2025-03-04,"22:00:00","X4","PX",1019
2025-03-04,"15:06:00","X4","PN",1016.8
2025-03-04,NA,"X4","PPT",0
2025-03-04,NA,"X4","RS24h",15.6
2025-03-04,NA,"X4","VVM10",3.2
2025-03-04,NA,"X4","DVM10",67
2025-03-04,"14:34:00","X4","VVX10",9.3
2025-03-04,"14:34:00","X4","DVVX10",70
2025-03-04,NA,"X8","TM",13.3
2025-03-04,"13:30:00","X8","TX",16.3
2025-03-04,"04:31:00","X8","TN",10.9
2025-03-04,NA,"X8","HRM",71
2025-03-04,"18:55:00","X8","HRX",88
2025-03-04,"11:06:00","X8","HRN",54
2025-03-04,NA,"X8","PM",1012.1
2025-03-04,"21:52:00","X8","PX",1013.2
2025-03-04,"15:07:00","X8","PN",1011.1
2025-03-04,NA,"X8","PPT",0
2025-03-04,NA,"X8","RS24h",16.2
2025-03-04,NA,"X8","VVM10",3.7
2025-03-04,NA,"X8","DVM10",68
2025-03-04,"19:12:00","X8","VVX10",10.6
2025-03-04,"19:12:00","X8","DVVX10",69
2025-03-05,NA,"D5","TM",9.9
2025-03-05,"11:11:00","D5","TX",14.2
2025-03-05,"06:01:00","D5","TN",7.4
2025-03-05,NA,"D5","HRM",81
2025-03-05,"19:46:00","D5","HRX",95
2025-03-05,"10:44:00","D5","HRN",63
2025-03-05,NA,"D5","PM",973.3
2025-03-05,"11:05:00","D5","PX",974.4
2025-03-05,"17:42:00","D5","PN",972.6
2025-03-05,NA,"D5","PPT",0
2025-03-05,NA,"D5","RS24h",17.6
2025-03-05,NA,"D5","VVM10",6.6
2025-03-05,NA,"D5","DVM10",67
2025-03-05,"17:52:00","D5","VVX10",14.5
2025-03-05,"17:52:00","D5","DVVX10",73
2025-03-05,NA,"X4","TM",13.2
2025-03-05,"12:11:00","X4","TX",15.6
2025-03-05,"06:30:00","X4","TN",11.2
2025-03-05,NA,"X4","HRM",69
2025-03-05,"19:45:00","X4","HRX",81
2025-03-05,"09:43:00","X4","HRN",57
2025-03-05,NA,"X4","PM",1018.4
2025-03-05,"11:15:00","X4","PX",1019.6
2025-03-05,"16:31:00","X4","PN",1017.4
2025-03-05,NA,"X4","PPT",0
2025-03-05,NA,"X4","RS24h",17.5
2025-03-05,NA,"X4","VVM10",3.5
2025-03-05,NA,"X4","DVM10",66
2025-03-05,"12:41:00","X4","VVX10",12
2025-03-05,"12:41:00","X4","DVVX10",69
2025-03-05,NA,"X8","TM",12.9
2025-03-05,"12:36:00","X8","TX",15.9
2025-03-05,"06:37:00","X8","TN",10.4
2025-03-05,NA,"X8","HRM",69
2025-03-05,"19:38:00","X8","HRX",80
2025-03-05,"10:38:00","X8","HRN",54
2025-03-05,NA,"X8","PM",1012.6
2025-03-05,"11:14:00","X8","PX",1013.6
2025-03-05,"17:36:00","X8","PN",1011.8
2025-03-05,NA,"X8","PPT",0
2025-03-05,NA,"X8","RS24h",17.1
2025-03-05,NA,"X8","VVM10",3.8
2025-03-05,NA,"X8","DVM10",68
2025-03-05,"11:39:00","X8","VVX10",12.1
2025-03-05,"11:39:00","X8","DVVX10",76
2025-03-06,NA,"D5","TM",10.3
2025-03-06,"10:30:00","D5","TX",12.7
2025-03-06,"23:30:00","D5","TN",8.8
2025-03-06,NA,"D5","HRM",92
2025-03-06,"23:49:00","D5","HRX",100
2025-03-06,"04:35:00","D5","HRN",77
2025-03-06,NA,"D5","PM",970.9
2025-03-06,"00:11:00","D5","PX",973
2025-03-06,"16:49:00","D5","PN",969.3
2025-03-06,NA,"D5","PPT",7.7
2025-03-06,NA,"D5","RS24h",4.2
2025-03-06,NA,"D5","VVM10",7.5
2025-03-06,NA,"D5","DVM10",72
2025-03-06,"18:19:00","D5","VVX10",16.5
2025-03-06,"18:19:00","D5","DVVX10",76
2025-03-06,NA,"X4","TM",13.6
2025-03-06,"10:33:00","X4","TX",15.5
2025-03-06,"23:29:00","X4","TN",11
2025-03-06,NA,"X4","HRM",82
2025-03-06,"23:30:00","X4","HRX",100
2025-03-06,"04:33:00","X4","HRN",63
2025-03-06,NA,"X4","PM",1015.8
2025-03-06,"00:00:00","X4","PX",1018.2
2025-03-06,"16:57:00","X4","PN",1014
2025-03-06,NA,"X4","PPT",12.6
2025-03-06,NA,"X4","RS24h",8.2
2025-03-06,NA,"X4","VVM10",4.2
2025-03-06,NA,"X4","DVM10",71
2025-03-06,"10:34:00","X4","VVX10",13.7
2025-03-06,"10:34:00","X4","DVVX10",66
2025-03-06,NA,"X8","TM",13.3
2025-03-06,"10:33:00","X8","TX",15.6
2025-03-06,"23:37:00","X8","TN",10.9
2025-03-06,NA,"X8","HRM",82
2025-03-06,"23:30:00","X8","HRX",100
2025-03-06,"04:42:00","X8","HRN",63
2025-03-06,NA,"X8","PM",1010
2025-03-06,"00:09:00","X8","PX",1012.3
2025-03-06,"16:12:00","X8","PN",1008.4
2025-03-06,NA,"X8","PPT",13
2025-03-06,NA,"X8","RS24h",8.1
2025-03-06,NA,"X8","VVM10",4.7
2025-03-06,NA,"X8","DVM10",71
2025-03-06,"15:54:00","X8","VVX10",12.2
2025-03-06,"15:54:00","X8","DVVX10",63
2025-03-07,NA,"D5","TM",9.7
2025-03-07,"23:30:00","D5","TX",11.2
2025-03-07,"01:00:00","D5","TN",8.5
2025-03-07,NA,"D5","HRM",99
2025-03-07,"23:30:00","D5","HRX",100
2025-03-07,"02:33:00","D5","HRN",94
2025-03-07,NA,"D5","PM",966.9
2025-03-07,"00:00:00","D5","PX",969.7
2025-03-07,"23:59:00","D5","PN",964.1
2025-03-07,NA,"D5","PPT",31
2025-03-07,NA,"D5","RS24h",2
2025-03-07,NA,"D5","VVM10",5.9
2025-03-07,NA,"D5","DVM10",73
2025-03-07,"23:21:00","D5","VVX10",12.1
2025-03-07,"23:21:00","D5","DVVX10",131
2025-03-07,NA,"X4","TM",12.7
2025-03-07,"23:49:00","X4","TX",13.4
2025-03-07,"04:35:00","X4","TN",11.8
2025-03-07,NA,"X4","HRM",95
2025-03-07,"23:30:00","X4","HRX",100
2025-03-07,"02:32:00","X4","HRN",76
2025-03-07,NA,"X4","PM",1011.6
2025-03-07,"00:00:00","X4","PX",1014.6
2025-03-07,"23:58:00","X4","PN",1008.5
2025-03-07,NA,"X4","PPT",16.9
2025-03-07,NA,"X4","RS24h",2.7
2025-03-07,NA,"X4","VVM10",3
2025-03-07,NA,"X4","DVM10",70
2025-03-07,"08:07:00","X4","VVX10",8.9
2025-03-07,"08:07:00","X4","DVVX10",63
2025-03-07,NA,"X8","TM",12.3
2025-03-07,"23:53:00","X8","TX",13.2
2025-03-07,"02:00:00","X8","TN",11
2025-03-07,NA,"X8","HRM",98
2025-03-07,"23:30:00","X8","HRX",100
2025-03-07,"07:50:00","X8","HRN",86
2025-03-07,NA,"X8","PM",1005.9
2025-03-07,"00:00:00","X8","PX",1008.8
2025-03-07,"23:59:00","X8","PN",1002.8
2025-03-07,NA,"X8","PPT",17
2025-03-07,NA,"X8","RS24h",2.8
2025-03-07,NA,"X8","VVM10",3.2
2025-03-07,NA,"X8","DVM10",70
2025-03-07,"21:18:00","X8","VVX10",9
2025-03-07,"21:18:00","X8","DVVX10",52
2025-03-08,NA,"D5","TM",11.5
2025-03-08,"10:00:00","D5","TX",12.2
2025-03-08,"23:30:00","D5","TN",10.8
2025-03-08,NA,"D5","HRM",100
2025-03-08,"23:31:00","D5","HRX",100
2025-03-08,"23:46:00","D5","HRN",100
2025-03-08,NA,"D5","PM",960.4
2025-03-08,"00:02:00","D5","PX",964.2
2025-03-08,"23:32:00","D5","PN",955.8
2025-03-08,NA,"D5","PPT",9
2025-03-08,NA,"D5","RS24h",2.3
2025-03-08,NA,"D5","VVM10",4.7
2025-03-08,NA,"D5","DVM10",140
2025-03-08,"18:06:00","D5","VVX10",15
2025-03-08,"18:06:00","D5","DVVX10",113
2025-03-08,NA,"X4","TM",14.1
2025-03-08,"14:46:00","X4","TX",15.1
2025-03-08,"05:00:00","X4","TN",13.4
2025-03-08,NA,"X4","HRM",100
2025-03-08,"23:30:00","X4","HRX",100
2025-03-08,"23:00:00","X4","HRN",99
2025-03-08,NA,"X4","PM",1004.6
2025-03-08,"00:00:00","X4","PX",1008.7
2025-03-08,"23:25:00","X4","PN",999.9
2025-03-08,NA,"X4","PPT",4.2
2025-03-08,NA,"X4","RS24h",4.9
2025-03-08,NA,"X4","VVM10",2.7
2025-03-08,NA,"X4","DVM10",117
2025-03-08,"22:40:00","X4","VVX10",9.4
2025-03-08,"22:40:00","X4","DVVX10",70
2025-03-08,NA,"X8","TM",14
2025-03-08,"12:20:00","X8","TX",15.3
2025-03-08,"23:59:00","X8","TN",13.2
2025-03-08,NA,"X8","HRM",100
2025-03-08,"23:30:00","X8","HRX",100
2025-03-08,"23:06:00","X8","HRN",99
2025-03-08,NA,"X8","PM",998.9
2025-03-08,"00:00:00","X8","PX",1002.9
2025-03-08,"23:30:00","X8","PN",994.2
2025-03-08,NA,"X8","PPT",3
2025-03-08,NA,"X8","RS24h",4.4
2025-03-08,NA,"X8","VVM10",3.1
2025-03-08,NA,"X8","DVM10",119
2025-03-08,"22:31:00","X8","VVX10",10.4
2025-03-08,"22:31:00","X8","DVVX10",59
2025-03-09,NA,"D5","TM",10.6
2025-03-09,"15:00:00","D5","TX",14.8
2025-03-09,"23:00:00","D5","TN",8.7
2025-03-09,NA,"D5","HRM",96
2025-03-09,"12:01:00","D5","HRX",100
2025-03-09,"15:30:00","D5","HRN",82
2025-03-09,NA,"D5","PM",952.5
2025-03-09,"00:00:00","D5","PX",956.4
2025-03-09,"05:37:00","D5","PN",949.8
2025-03-09,NA,"D5","PPT",37
2025-03-09,NA,"D5","RS24h",9
2025-03-09,NA,"D5","VVM10",4.5
2025-03-09,NA,"D5","DVM10",227
2025-03-09,"01:56:00","D5","VVX10",14.3
2025-03-09,"01:56:00","D5","DVVX10",68
2025-03-09,NA,"X4","TM",13.8
2025-03-09,"12:32:00","X4","TX",16.9
2025-03-09,"04:22:00","X4","TN",11.8
2025-03-09,NA,"X4","HRM",81
2025-03-09,"08:00:00","X4","HRX",100
2025-03-09,"14:38:00","X4","HRN",56
2025-03-09,NA,"X4","PM",996.5
2025-03-09,"00:00:00","X4","PX",1000.4
2025-03-09,"05:30:00","X4","PN",993.5
2025-03-09,NA,"X4","PPT",27.7
2025-03-09,NA,"X4","RS24h",12.7
2025-03-09,NA,"X4","VVM10",2.3
2025-03-09,NA,"X4","DVM10",225
2025-03-09,"02:31:00","X4","VVX10",10.9
2025-03-09,"02:31:00","X4","DVVX10",77
2025-03-09,NA,"X8","TM",13
2025-03-09,"13:12:00","X8","TX",17.3
2025-03-09,"23:55:00","X8","TN",9.9
2025-03-09,NA,"X8","HRM",85
2025-03-09,"09:30:00","X8","HRX",100
